Name,Length,EffectiveLength,TPM,NumReads,MGI symbol,Gene name
ENSMUSG00000021290,369,157.72,436.754,1579,Atp5mpl,Atp5mpl
ENSMUSG00000021996,894,625.51,436.141,6253.28,Esd,Esd
ENSMUSG00000018585,539,465.2,435.329,4642,Atox1,Atox1
ENSMUSG00000099021,300,174.26,433.662,1732.18,,
ENSMUSG00000033307,546,460.17,429.905,4534.56,Mif,Mif
ENSMUSG00000099764,496,388.56,428.752,3818.72,Rps10-ps2,Rps10-ps2
ENSMUSG00000020571,2091,1816.37,428.54,17842,Pdia6,Pdia6
ENSMUSG00000037411,2979,3054.48,428.299,29987,Serpine1,Serpine1
ENSMUSG00000028478,1077,955.91,427.909,9376,Clta,Clta
ENSMUSG00000025467,620,573.93,426.895,5616,Prap1,Prap1
ENSMUSG00000062201,841,393.62,426.079,3844.25,Prl3d3,Prl3d3
ENSMUSG00000021546,1625,759.62,424.138,7385.02,Hnrnpk,Hnrnpk
ENSMUSG00000041881,528,428.7,422.024,4147,Ndufa7,Ndufa7
ENSMUSG00000001123,1520,1636.04,413.162,15494,Lgals9,Lgals9
ENSMUSG00000055762,832,810.17,410.953,7631.64,Eef1d,Eef1d
ENSMUSG00000024659,1632,1068.27,408.713,10008,Anxa1,Anxa1
ENSMUSG00000024740,3228,3512.55,407.917,32843,Ddb1,Ddb1
ENSMUSG00000086841,462,354.97,406.068,3304,2410006H16Rik,2410006H16Rik
ENSMUSG00000008475,1906,1177.15,404.3,10908.99,Arpc5,Arpc5
ENSMUSG00000001525,2599,2539.66,402.021,23403,Tubb5,Tubb5
ENSMUSG00000018102,1156,590.37,392.592,5312.71,H2bc4,H2bc4
ENSMUSG00000054428,538,401.73,392.04,3610,Atpif1,Atpif1
ENSMUSG00000115783,168,44.65,390.86,400,Bc1,Bc1
ENSMUSG00000043483,636,418.16,389.863,3736.86,Gm6863,Gm6863
ENSMUSG00000022312,1292,1186.94,389.01,10583.73,Eif3h,Eif3h
ENSMUSG00000030116,1173,936.29,387.626,8319,Mfap5,Mfap5
ENSMUSG00000029390,2067,1157.03,387.367,10273.44,Tmed2,Tmed2
ENSMUSG00000099927,798,806.76,386.346,7144.48,Gm8226,Gm8226
ENSMUSG00000069972,453,307.35,385.379,2715.03,Rps13-ps2,Rps13-ps2
ENSMUSG00000030220,1069,1003.8,384.721,8852,Arhgdib,Arhgdib
ENSMUSG00000007815,1722,1095.66,380.499,9555.99,Rhoa,Rhoa
ENSMUSG00000041548,1812,1838.22,380.086,16015,Hspb8,Hspb8
ENSMUSG00000028691,1794,888.18,379.001,7716,Prdx1,Prdx1
ENSMUSG00000033379,923,906.06,378.844,7868,Atp6v0b,Atp6v0b
ENSMUSG00000043770,297,177.37,377.852,1536.21,Gm12481,Gm12481
ENSMUSG00000032051,886,492.72,374.444,4229,Fdx1,Fdx1
ENSMUSG00000015837,1771,1830.83,374.353,15710,Sqstm1,Sqstm1
ENSMUSG00000004285,703,638.85,372.112,5449.05,Atp6v1f,Atp6v1f
ENSMUSG00000081087,392,188.12,368.692,1589.85,Rps15a-ps7,Rps15a-ps7
ENSMUSG00000110841,726,669.51,368.478,5654.82,Gpx4-ps2,Gpx4-ps2
ENSMUSG00000024725,1267,998.47,368.25,8428,Ostf1,Ostf1
ENSMUSG00000038690,725,636.35,366.525,5346.21,Atp5j2,Atp5j2
ENSMUSG00000064367,1824,465.39,366.436,3909,mt-Nd5,mt-Nd5
ENSMUSG00000025204,642,573.85,366.283,4818,Ndufb8,Ndufb8
ENSMUSG00000008348,2617,3042.89,363.679,25366,Ubc,Ubc
ENSMUSG00000078578,1204,485.77,362.903,4040.79,Ube2d3,Ube2d3
ENSMUSG00000060147,1400,1122.33,362.554,9327,Serpinb6a,Serpinb6a
ENSMUSG00000028639,1494,1188.94,362.037,9866.49,Ybx1,Ybx1
ENSMUSG00000067147,801,810.3,361.887,6721.5,Rpl7a-ps11,Rpl7a-ps11
ENSMUSG00000083380,390,242.63,360.834,2006.77,Ndufb4c,Ndufb4c
ENSMUSG00000028843,697,663.02,359.332,5461,Sh3bgrl3,Sh3bgrl3
ENSMUSG00000062070,1819,1648.92,359,13568.82,Pgk1,Pgk1
ENSMUSG00000028776,1900,2036.66,358.24,16724,Tinagl1,Tinagl1
ENSMUSG00000031447,2220,1821.65,358.085,14952,Lamp1,Lamp1
ENSMUSG00000044627,770,601.13,354.599,4886,Swi5,Swi5
ENSMUSG00000030057,1654,1009.04,352.587,8155,Cnbp,Cnbp
ENSMUSG00000068523,604,298.57,351.802,2407.62,Gng5,Gng5
ENSMUSG00000073411,1842,1849.12,350.949,14874.96,H2-D1,H2-D1
ENSMUSG00000055093,471,262.47,350.923,2111.26,Rps27a-ps3,Rps27a-ps3
ENSMUSG00000063556,468,307.74,350.34,2471.27,Gm10132,Gm10132
ENSMUSG00000091537,883,526.33,349.917,4221.53,Tma7,Tma7
ENSMUSG00000021347,925,290.54,349.115,2325,Prl7b1,Prl7b1
ENSMUSG00000027248,2627,1512.51,347.828,12059,Pdia3,Pdia3
ENSMUSG00000023039,2661,2839.78,347.52,22621,Krt7,Krt7
ENSMUSG00000080848,472,317.77,346.376,2522.97,Gm9385,Gm9385
ENSMUSG00000070436,2166,2248.71,346.265,17848,Serpinh1,Serpinh1
ENSMUSG00000006304,1422,977.43,344.975,7729,Arpc2,Arpc2
ENSMUSG00000042541,1472,380.99,344.667,3010,Sem1,Sem1
ENSMUSG00000030218,620,499.96,340.667,3904,Mgp,Mgp
ENSMUSG00000023004,1610,1768.03,340.665,13805.9,Tuba1b,Tuba1b
ENSMUSG00000035491,835,831.4,339.557,6471,Fthl17a,Fthl17a
ENSMUSG00000020849,2052,1199.02,337.219,9268,Ywhae,Ywhae
ENSMUSG00000080921,213,76.57,335.134,588.18,Rpl38-ps2,Rpl38-ps2
ENSMUSG00000056851,977,775.2,331.113,5883.51,Pcbp2,Pcbp2
ENSMUSG00000016427,419,233.82,330.817,1773,Ndufa1,Ndufa1
ENSMUSG00000063524,1943,2141.78,329.531,16177.8,Eno1,Eno1
ENSMUSG00000069008,1252,1143.02,329.291,8627.39,Gm5537,Gm5537
ENSMUSG00000015092,722,671.35,328.67,5057.76,Edf1,Edf1
ENSMUSG00000006360,457,369.5,327.882,2777,Crip1,Crip1
ENSMUSG00000026547,1511,1628.45,327.645,12230,Tagln2,Tagln2
ENSMUSG00000026073,1358,1238.94,326.143,9262,Il1r2,Il1r2
ENSMUSG00000046516,463,262.05,325.809,1957,Cox17,Cox17
ENSMUSG00000005413,1558,1595.04,324.252,11855,Hmox1,Hmox1
ENSMUSG00000042712,1013,495.9,323.483,3677,Tceal9,Tceal9
ENSMUSG00000021764,570,278.65,323.148,2064,Ndufs4,Ndufs4
ENSMUSG00000058558,1151,693.24,321.331,5106.03,Rpl5,Rpl5
ENSMUSG00000042043,558,222.68,321.106,1638.97,Tbca,Tbca
ENSMUSG00000090553,504,162.58,317.261,1182.31,Snrpe,Snrpe
ENSMUSG00000029713,1192,1196.93,316.083,8672,Gnb2,Gnb2
ENSMUSG00000048076,1803,1600.21,314.678,11542.25,Arf1,Arf1
ENSMUSG00000029616,1138,1065.48,313.439,7655,Erp29,Erp29
ENSMUSG00000027562,1781,1442.72,312.945,10349,Car2,Car2
ENSMUSG00000061904,1599,1148.98,311.163,8195,Slc25a3,Slc25a3
ENSMUSG00000028692,1431,1438.67,309.792,10216,Akr1a1,Akr1a1
ENSMUSG00000031633,1645,1371.09,308.772,9704,Slc25a4,Slc25a4
ENSMUSG00000068396,354,244.94,308.588,1732.55,Rpl34-ps1,Rpl34-ps1
ENSMUSG00000025503,1222,1243.44,308.393,8789.79,Taldo1,Taldo1
ENSMUSG00000067719,309,152,308.231,1073.91,Gm10221,Gm10221
ENSMUSG00000066553,342,205.12,305.963,1438.52,Gm6969,Gm6969
ENSMUSG00000001794,1193,1224.77,305.728,8583,Capns1,Capns1
ENSMUSG00000032966,1415,1070.68,304.623,7476,Fkbp1a,Fkbp1a
ENSMUSG00000035674,479,342.53,304.026,2387,Ndufa3,Ndufa3
ENSMUSG00000069259,868,377.33,303.383,2624,Prl6a1,Prl6a1
ENSMUSG00000026701,1357,1190.4,300.152,8190,Prdx6,Prdx6
ENSMUSG00000095742,243,99.11,298.441,678,,
ENSMUSG00000016308,833,427.86,297.841,2921,Ube2a,Ube2a
ENSMUSG00000018286,786,770.44,297.773,5258.62,Psmb6,Psmb6
ENSMUSG00000022956,829,770.84,297.58,5257.93,Atp5o,Atp5o
ENSMUSG00000113061,607,555.95,297.296,3788.53,Rps18-ps5,Rps18-ps5
ENSMUSG00000043300,2028,1246.81,297.069,8490,B3galnt1,B3galnt1
ENSMUSG00000039016,518,353.19,296.699,2402,Timm8b,Timm8b
ENSMUSG00000028745,1662,1602.27,295.397,10849,Capzb,Capzb
ENSMUSG00000021270,2872,1558.44,295.355,10550.7,Hsp90aa1,Hsp90aa1
ENSMUSG00000022354,697,616.28,295.295,4171.38,Ndufb9,Ndufb9
ENSMUSG00000066724,645,603.15,294.737,4074.84,Gm10175,Gm10175
ENSMUSG00000040681,1492,943.71,292.76,6332.86,Hmgn1,Hmgn1
ENSMUSG00000084786,494,353.62,292.639,2372,Ubl5,Ubl5
ENSMUSG00000058927,946,316.32,292.19,2118.54,Gm10053,Gm10053
ENSMUSG00000020803,958,491.24,292.004,3288,Txndc17,Txndc17
ENSMUSG00000059796,1702,1513.04,291.995,10126.84,Eif4a1,Eif4a1
ENSMUSG00000040385,1366,1392.09,291.076,9288,Ppp1ca,Ppp1ca
ENSMUSG00000041571,736,713.08,290.484,4748,Selenow,Selenow
ENSMUSG00000064345,1038,159,289.473,1055,mt-Nd2,mt-Nd2
ENSMUSG00000095562,669,433.65,288.988,2872.55,Gm55594,Gm55594
ENSMUSG00000021440,1509,939.74,288.618,6217,Cts7,Cts7
ENSMUSG00000095526,333,154,288.352,1017.87,Gm10243,Gm10243
ENSMUSG00000050565,2012,1240.58,287.873,8186,Tor1aip2,Tor1aip2
ENSMUSG00000020048,2795,1528.66,287.703,10081,Hsp90b1,Hsp90b1
ENSMUSG00000038803,712,585.19,287.694,3859,Ost4,Ost4
ENSMUSG00000002015,1219,1000.06,286.174,6560,Bcap31,Bcap31
ENSMUSG00000053565,764,760.64,285.858,4984,Eif3k,Eif3k
ENSMUSG00000052681,2716,784.19,285.73,5136,Rap1b,Rap1b
ENSMUSG00000032562,2019,2158.18,285.53,14125,Gnai2,Gnai2
ENSMUSG00000029064,2121,1701.82,284.68,11105,Gnb1,Gnb1
ENSMUSG00000055912,1543,1662.29,284.652,10846,Tmem150a,Tmem150a
ENSMUSG00000022193,898,909.86,284.538,5934.19,Psmb5,Psmb5
ENSMUSG00000032766,919,630.35,284.04,4104,Gng11,Gng11
ENSMUSG00000022884,1536,603.08,283.907,3924.6,Eif4a2,Eif4a2
ENSMUSG00000078713,639,435.28,283.041,2824,Tomm5,Tomm5
ENSMUSG00000039221,544,161.17,282.655,1044.23,Rpl22l1,Rpl22l1
ENSMUSG00000026879,2572,2918.96,281.641,18844,Gsn,Gsn
ENSMUSG00000025781,1158,813.51,279.347,5209,Atp5c1,Atp5c1
ENSMUSG00000031490,1491,1144.12,278.587,7306,Eif4ebp1,Eif4ebp1
ENSMUSG00000041355,1061,1114.28,278.374,7110,Ssr2,Ssr2
ENSMUSG00000087365,749,445.82,277.915,2840,C430049B03Rik,C430049B03Rik
ENSMUSG00000048583,2391,2285.11,277.802,14550.9,Igf2,Igf2
ENSMUSG00000029767,3054,2058.42,277.75,13105,,
ENSMUSG00000062551,852,354.76,277.002,2252.52,,
ENSMUSG00000070394,464,360.36,276.872,2287,,
ENSMUSG00000045763,1853,1163.55,274.61,7324,,
ENSMUSG00000022010,1762,1437.42,273.642,9016,,
ENSMUSG00000079426,1372,1253.38,273.548,7858.97,,
ENSMUSG00000029096,2673,2914.44,273.442,18267,,
ENSMUSG00000022051,2132,1025.33,273.314,6423.54,,
ENSMUSG00000004980,1408,742.89,272.485,4640,,
ENSMUSG00000086922,685,308.36,272.003,1922.54,,
ENSMUSG00000072235,1803,1896.87,271.756,11815.86,,
ENSMUSG00000025268,1905,1934.19,268.998,11926,,
ENSMUSG00000005779,1038,916.69,265.655,5582,,
ENSMUSG00000023159,5445,3342.58,263.96,20224,,
ENSMUSG00000078636,1232,1333.43,263.775,8062.17,,
ENSMUSG00000024953,881,872,263.26,5262,,
ENSMUSG00000036309,969,346.89,262.978,2091,,
ENSMUSG00000060739,1722,864.47,262.661,5204.71,,
ENSMUSG00000044903,1870,1674.14,261.542,10036.44,,
ENSMUSG00000068039,1288,772.71,261.295,4628,,
ENSMUSG00000067847,527,411.61,261.268,2465,,
ENSMUSG00000028464,1202,1237.19,261.262,7409,,
ENSMUSG00000026341,2439,1282.37,259.977,7641.82,,
ENSMUSG00000055044,1020,859.82,259.603,5116.42,,
ENSMUSG00000043091,1912,2110.7,259.436,12551.75,,
ENSMUSG00000116875,969,627.16,258.877,3721.51,,
ENSMUSG00000024914,878,845.21,258.496,5008,,
ENSMUSG00000071532,468,307.58,258.143,1820,,
ENSMUSG00000020719,1928,963.24,257.899,5694.19,,
ENSMUSG00000027712,1371,1172.9,255.646,6873,,
ENSMUSG00000030591,1359,1338.02,255.496,7836,,
ENSMUSG00000041084,1066,642.82,255.112,3759,,
ENSMUSG00000011752,1770,1657.21,254.914,9683.21,,
ENSMUSG00000022108,1766,1004.29,254.82,5866,,
ENSMUSG00000101188,1218,1038.54,253.566,6036.15,,
ENSMUSG00000030879,764,584.84,251.315,3369,,
ENSMUSG00000055302,1648,1097.11,250.798,6306.99,,
ENSMUSG00000031812,1343,1326.38,249.774,7593.88,,
ENSMUSG00000019362,616,564.49,249.089,3223,,
ENSMUSG00000098234,464,162.88,248.025,926,,
ENSMUSG00000016541,1937,1536.85,247.449,8717,,
ENSMUSG00000025428,1958,1827.11,244.935,10258,,
ENSMUSG00000043866,652,531.34,244.62,2979.31,,
ENSMUSG00000063171,943,928.05,244.54,5202,,
ENSMUSG00000060373,1761,1128.58,244.381,6321.91,,
ENSMUSG00000018567,1111,961.18,244.145,5379,,
ENSMUSG00000042842,1870,1104.85,244.105,6182,,
ENSMUSG00000020585,1773,1207.48,244.06,6755,,
ENSMUSG00000028645,2682,2801.02,243.255,15618,,
ENSMUSG00000029649,936,681.77,243.099,3799,,
ENSMUSG00000027215,1761,1956.87,243.072,10903,,
ENSMUSG00000022816,3757,3145.15,242.675,17495,,
ENSMUSG00000033916,937,850.51,241.497,4708,,
ENSMUSG00000022890,783,493.95,239.971,2717,,
ENSMUSG00000005873,974,700.46,239.852,3851,,
ENSMUSG00000057278,743,460.86,238.353,2517.91,,
ENSMUSG00000020219,563,481.09,237.406,2618,,
ENSMUSG00000091957,965,929.71,235.898,5027.11,,
ENSMUSG00000021248,1569,1263.11,235.581,6820.73,,
ENSMUSG00000028011,1876,969.11,235.486,5231,,
ENSMUSG00000014294,572,453.97,235.35,2449,,
ENSMUSG00000047843,954,705.11,234.458,3789.42,,
ENSMUSG00000042406,1736,1785.99,233.987,9579,,
ENSMUSG00000061104,789,484.75,232.671,2585.3,,
ENSMUSG00000003038,1144,692.01,232.37,3685.85,,
ENSMUSG00000049124,231,89.44,232.226,476.09,,
ENSMUSG00000059195,1128,1186.26,231.599,6297.42,,
ENSMUSG00000025132,1874,2059.63,231.517,10930,,
ENSMUSG00000038393,2214,2020.86,231.446,10721,,
ENSMUSG00000038366,3446,3846.14,231.135,20376.99,,
ENSMUSG00000054312,442,345.86,231.087,1832,,
ENSMUSG00000041028,1570,934.74,230.19,4932,,
ENSMUSG00000031871,3982,4180.92,230.137,22055,,
ENSMUSG00000038467,1559,1444.45,229.634,7603,,
ENSMUSG00000033213,769,370.45,229.289,1947,,
ENSMUSG00000006699,2098,1067.07,228.504,5589,,
ENSMUSG00000030790,1373,1189.34,228.269,6223,,
ENSMUSG00000071655,1102,1105.48,228.221,5783,,
ENSMUSG00000017064,1061,352.59,227.42,1838,,
ENSMUSG00000037335,1904,1953.39,227.202,10173,,
ENSMUSG00000042485,1236,1269.92,225.43,6562,,
ENSMUSG00000049760,623,563.15,225.204,2907,,
ENSMUSG00000033938,631,568.27,225.171,2933,,
ENSMUSG00000014769,1770,1137.41,225.151,5870,,
ENSMUSG00000028798,1080,1106.35,225.124,5709,,
ENSMUSG00000054364,2349,2019.57,225.028,10417,,
ENSMUSG00000015575,826,683.81,224.255,3515,,
ENSMUSG00000078915,630,521.48,224.115,2678.91,,
ENSMUSG00000001418,833,821.17,223.668,4210,,
ENSMUSG00000031950,1391,870.76,223.018,4451.27,,
ENSMUSG00000020307,1062,1052.16,222.535,5366.96,,
ENSMUSG00000021403,2948,2007.77,222.396,10235,,
ENSMUSG00000022234,1770,1683.96,221.092,8534,,
ENSMUSG00000034932,603,533.57,220.843,2701,,
ENSMUSG00000028648,522,434.5,220.527,2196.35,,
ENSMUSG00000024121,1185,1178.34,220.497,5955.55,,
ENSMUSG00000000563,1623,759.16,219.91,3826.71,,
ENSMUSG00000058799,1997,858.98,219.801,4327.75,,
ENSMUSG00000078377,614,499.31,219.591,2513.25,,
ENSMUSG00000000088,710,374.03,218.931,1877,,
ENSMUSG00000021024,1039,644.33,218.699,3230,,
ENSMUSG00000090710,306,152,218.133,760,,
ENSMUSG00000001270,1532,1629.89,217.861,8139.28,,
ENSMUSG00000006728,928,894.13,217.858,4465,,
ENSMUSG00000024038,583,521.19,217.802,2602,,
ENSMUSG00000029447,1181,775.04,217.279,3860,,
ENSMUSG00000028494,1524,1593.78,216.767,7919,,
ENSMUSG00000113948,556,402.05,215.853,1989.24,,
ENSMUSG00000031353,1930,1098.82,215.643,5431.35,,
ENSMUSG00000027643,516,444.32,215.422,2194,,
ENSMUSG00000007739,1761,968.69,214.78,4769,,
ENSMUSG00000009549,780,601.46,214.629,2959,,
ENSMUSG00000028757,2120,2295.81,214.427,11284,,
ENSMUSG00000003072,932,913.79,213.505,4472,,
ENSMUSG00000030579,583,527.11,213.453,2579,,
ENSMUSG00000078350,723,681.87,213.183,3332,,
ENSMUSG00000001416,1733,1605.44,211.85,7796,,
ENSMUSG00000032959,1238,1271.73,211.806,6174.23,,
ENSMUSG00000000938,1502,1206.8,209.964,5808,,
ENSMUSG00000036427,1922,2046.64,209.884,9846.21,,
ENSMUSG00000060019,342,225.41,209.45,1082.19,,
ENSMUSG00000020390,1134,521.86,209.414,2505,,
ENSMUSG00000001864,2441,2440.74,209.165,11702,,
ENSMUSG00000035692,703,670.73,208.724,3209,,
ENSMUSG00000039105,1135,705.36,208.582,3372.4,,
ENSMUSG00000022400,828,586.31,208.401,2800.75,,
ENSMUSG00000061082,1170,964.31,208.382,4606,,
ENSMUSG00000043801,685,636.94,206.949,3021.42,,
ENSMUSG00000020407,1018,1009.2,206.333,4773,,
ENSMUSG00000039236,1051,1046.14,205.802,4935,,
ENSMUSG00000028822,1176,1064.49,204.878,4999,,
ENSMUSG00000051234,1159,725.32,204.741,3403.93,,
ENSMUSG00000037894,1057,609.68,204.482,2857.61,,
ENSMUSG00000022452,693,613.14,204.35,2872,,
ENSMUSG00000024516,891,532.53,203.416,2483,,
ENSMUSG00000035227,1355,890.36,203.087,4144.73,,
ENSMUSG00000015437,1436,1149.9,202.939,5349,,
ENSMUSG00000004610,797,794.19,202.81,3692,,
ENSMUSG00000030647,607,357.97,202.673,1663,,
ENSMUSG00000041120,1776,1904.82,202.534,8843,,
ENSMUSG00000019756,915,285.53,202.45,1325,,
ENSMUSG00000034024,1679,1362.98,201.876,6307,,
ENSMUSG00000053931,1787,1464.7,200.869,6743.87,,
ENSMUSG00000043421,980,870.04,200.623,4001,,
ENSMUSG00000062342,1923,839.64,200.23,3853.64,,
ENSMUSG00000054091,1160,590.15,200.14,2707.34,,
ENSMUSG00000006356,1324,1350.33,200.02,6191,,
ENSMUSG00000038650,1761,1976.56,199.068,9019,,
ENSMUSG00000002416,482,324.82,198.915,1481,,
ENSMUSG00000054766,1566,829.91,198.812,3782,,
ENSMUSG00000036752,1578,1697.14,198.64,7727.39,,
ENSMUSG00000026278,1440,1475.42,198.556,6715,,
ENSMUSG00000095304,498,416.09,198.094,1889.31,,
ENSMUSG00000037152,365,175.68,197.917,797,,
ENSMUSG00000004771,849,306.51,197.846,1390,,
ENSMUSG00000016024,2508,2733.66,197.685,12387,,
ENSMUSG00000039168,1549,1542.66,197.283,6976,,
ENSMUSG00000041736,836,806.87,196.163,3628,,
ENSMUSG00000006932,2664,2315.93,196.081,10409,,
ENSMUSG00000027828,2945,1222.86,196.075,5496,,
ENSMUSG00000033475,709,600.01,195.616,2690.36,,
ENSMUSG00000021486,1378,1447.46,195.508,6486.64,,
ENSMUSG00000030007,1765,1797.93,194.848,8030,,
ENSMUSG00000028618,1175,751.3,194.704,3353,,
ENSMUSG00000016319,1230,1054.57,194.581,4703.53,,
ENSMUSG00000034936,1382,1397.36,194.256,6222,,
ENSMUSG00000041046,1238,1339.89,193.211,5934,,
ENSMUSG00000001847,1839,1287.04,193.042,5695,,
ENSMUSG00000030890,1685,1762.24,192.81,7788.3,,
ENSMUSG00000022579,813,821.33,191.274,3601,,
ENSMUSG00000028998,1125,547.05,191.077,2396,,
ENSMUSG00000006519,743,709.05,190.983,3104,,
ENSMUSG00000023247,594,548.66,190.677,2398,,
ENSMUSG00000029621,1583,1583.07,190.51,6913,,
ENSMUSG00000021877,1907,793.13,190.265,3459,,
ENSMUSG00000021319,1457,1160.38,190.015,5054,,
ENSMUSG00000094627,273,155.29,189.716,675.3,,
ENSMUSG00000021771,1555,971.83,189.109,4212.59,,
ENSMUSG00000002379,541,470.24,189.076,2038,,
ENSMUSG00000069744,771,758.96,188.944,3287.01,,
ENSMUSG00000030978,1609,1065.88,188.893,4615,,
ENSMUSG00000031844,1314,1276.51,188.86,5526,,
ENSMUSG00000021218,1711,820.64,188.724,3550,,
ENSMUSG00000038722,853,592.42,188.522,2560,,
ENSMUSG00000009687,745,723.94,188.442,3127,,
ENSMUSG00000018042,2115,2380.24,188.272,10272,,
ENSMUSG00000078453,724,306.84,187.675,1320,,
ENSMUSG00000076441,1658,1860.25,186.857,7967.6,,
ENSMUSG00000036371,1335,934.01,186.323,3989,,
ENSMUSG00000021361,914,849.69,186.226,3627,,
ENSMUSG00000007041,1413,1494.16,185.963,6369,,
ENSMUSG00000038965,975,663.98,185.353,2821.01,,
ENSMUSG00000020402,1871,1603.1,185.245,6807,,
ENSMUSG00000030403,2005,1961.4,185.036,8319,,
ENSMUSG00000020766,1406,1483.1,184.702,6279,,
ENSMUSG00000025510,1632,1799.09,183.955,7586,,
ENSMUSG00000029581,2206,2368.38,183.781,9977,,
ENSMUSG00000010406,402,260.43,183.768,1097,,
ENSMUSG00000047446,2719,955.33,183.716,4023,,
ENSMUSG00000028343,1234,541.04,183.445,2275,,
ENSMUSG00000019179,1351,1389.17,182.777,5820,,
ENSMUSG00000090000,752,304.29,182.51,1273,,
ENSMUSG00000023048,1089,960.87,182.431,4018,,
ENSMUSG00000030161,1819,1950.91,182.006,8139,,
ENSMUSG00000050953,3067,2055.97,181.936,8574,,
ENSMUSG00000032382,2015,1860.46,181.851,7755,,
ENSMUSG00000044424,571,411.85,181.787,1716.13,,
ENSMUSG00000079884,604,424.49,180.018,1751.56,,
ENSMUSG00000003380,887,862.96,179.924,3559,,
ENSMUSG00000025809,3515,2020.14,179.786,8325,,
ENSMUSG00000081051,531,453.57,179.539,1866.59,,
ENSMUSG00000062270,1537,890.16,179.316,3658.76,,
ENSMUSG00000021453,1062,1062.09,179.01,4358,,
ENSMUSG00000084106,891,833.12,178.984,3417.96,,
ENSMUSG00000024835,1634,1812.79,178.965,7436.42,,
ENSMUSG00000047676,885,882.2,178.547,3610.48,,
ENSMUSG00000079037,2178,1806.37,178.382,7385.94,,
ENSMUSG00000015120,998,807.3,176.549,3266.98,,
ENSMUSG00000061878,1855,2048.69,176.449,8286,,
ENSMUSG00000055555,1427,759.15,176.196,3066,,
ENSMUSG00000042079,2059,1567.27,175.603,6308.45,,
ENSMUSG00000006057,645,581.29,175.529,2338.78,,
ENSMUSG00000055681,1195,1263.86,174.94,5068,,
ENSMUSG00000051695,1830,1578.27,174.726,6321,,
ENSMUSG00000019804,1358,1058.95,174.721,4241,,
ENSMUSG00000002477,843,340.81,174.604,1364,,
ENSMUSG00000047721,556,469.76,173.946,1873,,
ENSMUSG00000047586,1531,1638.76,173.813,6529,,
ENSMUSG00000021190,1904,1884.03,173.74,7503,,
ENSMUSG00000047945,1605,1467.76,173.406,5834,,
ENSMUSG00000062611,792,533.69,173.346,2120.58,,
ENSMUSG00000030842,1125,1156.95,173.318,4596.25,,
ENSMUSG00000051223,2738,1264.72,172.234,4993,,
ENSMUSG00000006373,1857,896.62,172.196,3539,,
ENSMUSG00000060904,2080,1069.91,172.001,4218.19,,
ENSMUSG00000093989,606,508.36,171.856,2002.57,,
ENSMUSG00000027170,1285,764.95,171.502,3007.12,,
ENSMUSG00000050777,1311,1298.8,170.569,5078,,
ENSMUSG00000051257,1178,949.42,169.834,3696,,
ENSMUSG00000003873,891,851.43,169.398,3306,,
ENSMUSG00000091955,485,378.42,169.255,1468.11,,
ENSMUSG00000038412,1019,572.66,169.146,2220.28,,
ENSMUSG00000079477,2108,1733.05,168.632,6698.83,,
ENSMUSG00000028410,1715,748.46,168.126,2884.39,,
ENSMUSG00000071014,659,317.47,167.927,1222,,
ENSMUSG00000048120,2634,2272.09,167.549,8726,,
ENSMUSG00000050732,838,801.99,167.437,3078,,
ENSMUSG00000015745,1328,1340.88,167.332,5143,,
ENSMUSG00000022338,612,231.01,167.32,886,,
ENSMUSG00000037499,742,650.41,166.883,2488,,
ENSMUSG00000019054,783,758.68,166.818,2901,,
ENSMUSG00000020440,1115,1021.02,166.684,3901,,
ENSMUSG00000037058,1427,609.51,166.63,2328,,
ENSMUSG00000027940,2106,1814.84,166.621,6931.32,,
ENSMUSG00000058064,534,426.45,166.227,1624.87,,
ENSMUSG00000036372,612,535.28,165.938,2036,,
ENSMUSG00000101878,387,256.66,165.454,973.39,,
ENSMUSG00000029462,906,566.7,165.362,2148,,
ENSMUSG00000057604,1730,1749.88,165.02,6619,,
ENSMUSG00000027694,223,104.12,164.39,392.35,,
ENSMUSG00000028837,857,729.22,164.045,2742,,
ENSMUSG00000062705,862,446.35,163.717,1675,,
ENSMUSG00000049422,765,692.91,163.575,2598,,
ENSMUSG00000021905,800,542.55,162.993,2027,,
ENSMUSG00000020738,926,366.37,162.878,1367.84,,
ENSMUSG00000029642,1158,1005.55,162.733,3750.83,,
ENSMUSG00000022841,1581,1681.7,162.685,6271.1,,
ENSMUSG00000029066,736,571.72,162.611,2131,,
ENSMUSG00000075701,1186,858.25,162.41,3195,,
ENSMUSG00000046718,792,760.26,162.34,2829,,
ENSMUSG00000037266,2721,1689.42,162.12,6278,,
ENSMUSG00000002395,862,871.77,161.591,3229,,
ENSMUSG00000030298,1274,1293.58,161.208,4780,,
ENSMUSG00000002102,1324,1386.5,161.071,5119,,
ENSMUSG00000085342,471,316.06,160.808,1165,,
ENSMUSG00000023224,1733,1818.9,160.749,6702,,
ENSMUSG00000022336,1509,532.73,160.68,1962.08,,
ENSMUSG00000021537,810,274.67,160.58,1011,,
ENSMUSG00000030304,1170,544.73,160.418,2003,,
ENSMUSG00000037820,3592,4250.56,160.156,15604,,
ENSMUSG00000021606,600,485.85,160.093,1782.87,,
ENSMUSG00000029811,2556,2773.85,159.889,10166,,
ENSMUSG00000091228,991,980.85,159.749,3591.6,,
ENSMUSG00000065037,331,209.9,159.567,767.71,,
ENSMUSG00000022500,2109,1815.34,159.55,6639,,
ENSMUSG00000018965,1769,1234.34,159.168,4503.37,,
